feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13
0.46517664,0.47012022,0.25653914,0.41867098,0.37890503,0.30182698,0.26744682,0.34364557,0.52356935,0.49971274,0.4622684,0.389307,0.59272414,0.57735336
0.41464853,0.093447626,0.7192086,0.66819674,0.43291834,0.37184492,0.30118385,0.6602616,0.808179,0.625136,0.67002594,0.39802998,0.26506785,0.44708103
0.6808231,0.7017077,0.5834005,0.29077083,0.63560545,0.7484283,0.46867415,0.6372962,0.18617034,0.5005444,0.44605526,0.46177316,0.53453857,0.4467152
0.5311767,0.61007947,0.42248726,0.62951833,0.5698116,0.5374914,0.101594836,0.2406393,0.7120956,0.6106039,0.4838977,0.1668625,0.30787945,0.46900666
0.37394607,0.3023629,0.74667585,0.75262034,0.59984684,0.6170938,0.73518026,0.5842188,0.62512666,0.7391578,0.6610838,0.6347842,0.43311968,0.70118725
0.40028128,0.5777597,0.28627518,0.5680233,0.36629605,0.47993696,0.31758356,0.26337117,0.36718565,0.58902466,0.3284108,0.43009964,0.58397645,0.4355756
0.24413145,0.37232155,0.7941251,0.5129428,0.6525576,0.23035984,0.6605778,0.72733366,0.4756339,0.2956923,0.7658244,0.6922023,0.1746752,0.24688445
0.6383275,0.34543112,0.71532536,0.33413848,0.6184186,0.47542548,0.41150174,0.64134485,0.3700985,0.33138272,0.5726667,0.42943716,0.48538026,0.37414646
0.67078495,0.50234926,0.32664496,0.25707984,0.44175133,0.29906315,0.8397022,0.7389348,0.3239425,0.6177671,0.55389184,0.6392137,0.6588389,0.35948777
0.49566662,0.76604337,0.43318692,0.5338925,0.5300935,0.25509977,0.6156691,0.5712863,0.5370391,0.3923498,0.15170245,0.7922256,0.6110561,0.6428398
0.58485436,0.6027679,0.28318796,0.3457952,0.40141618,0.22980925,0.636074,0.7294141,0.38823795,0.5863092,0.5058192,0.59782386,0.50722665,0.4221936
0.5901573,0.40030864,0.43178043,0.35175833,0.461942,0.48824468,0.40642902,0.5740928,0.42374673,0.3547363,0.2781834,0.7549904,0.6174995,0.5907465
0.44960627,0.5646708,0.4374325,0.33662775,0.37820244,0.37555358,0.38537642,0.5145323,0.4830746,0.6489719,0.26875547,0.386226,0.8456093,0.79706734
0.4744426,0.13732845,0.57267916,0.3878122,0.4764333,0.5232812,0.63621616,0.7190043,0.1809173,0.52482843,0.8567892,0.48908243,0.28398424,0.1280426
0.5391511,0.5662998,0.2475176,0.5166905,0.42843348,0.6404097,0.34846497,0.289966,0.32493958,0.32365474,0.23890644,0.6488027,0.65462124,0.48398295
0.5182734,0.84733135,0.4911956,0.46119812,0.51934433,0.5942435,0.1341827,0.31286392,0.62294316,0.3590738,0.25609082,0.30480134,0.65886223,0.71632606
0.66234094,0.6990775,0.45956185,0.43888602,0.5796955,0.7597563,0.51139957,0.45238778,0.35966027,0.5502522,0.58751065,0.43819505,0.41612342,0.68256223
0.57713753,0.59028846,0.27378222,0.41111603,0.39516398,0.24401677,0.5778301,0.5480274,0.35125244,0.48986998,0.4796978,0.51103115,0.73614883,0.46073458
0.565398,0.55218947,0.46929666,0.56656563,0.4203836,0.813773,0.26059824,0.6261263,0.6203939,0.6278679,0.2491976,0.43048987,0.56110096,0.661094
0.5265752,0.9174587,0.2915417,0.3557057,0.60122395,0.31677058,0.46925557,0.29318082,0.395774,0.5331888,0.20493795,0.37853542,0.7114774,0.6254803
0.5786933,0.37632942,0.586071,0.35055235,0.6747722,0.80377614,0.11689323,0.3598718,0.45698884,0.63792133,0.54211104,0.24745513,0.3879011,0.5006053
0.5963402,0.61834204,0.18414444,0.4358003,0.3997257,0.35297436,0.66302454,0.500414,0.35366833,0.53776705,0.4747748,0.6006181,0.73763156,0.44463873
0.71029013,0.51253116,0.2601445,0.675473,0.28627825,0.5758251,0.31330693,0.44788408,0.72270674,0.77210194,0.41103598,0.38062555,0.6397902,0.7688975
0.58065104,0.24198733,0.75328046,0.6482369,0.4627786,0.40158433,0.43936068,0.6053035,0.67521363,0.2870487,0.61283445,0.76606613,0.19453698,0.52598864
0.6678072,0.6618546,0.44885245,0.58242095,0.45850274,0.435581,0.35636714,0.5186372,0.65607136,0.8320468,0.50338113,0.16408035,0.42422092,0.5700787
0.47417933,0.34221518,0.18699917,0.555007,0.30680737,0.5558959,0.12464082,0.2195028,0.6546657,0.61658835,0.38555524,0.44193405,0.7016187,0.5438833
0.18468322,0.054022003,0.73287725,0.42215952,0.48130795,0.7378103,0.46744937,0.58905554,0.31563023,0.3363291,0.781584,0.41688102,0.37591147,0.1950385
0.5792848,0.56431943,0.3543161,0.30124563,0.46114656,0.2942154,0.31251392,0.5421115,0.47967592,0.20690522,0.20814715,0.4480002,0.59622705,0.39995724
0.3047931,0.10890426,0.36797613,0.49571353,0.19175526,0.5253035,0.4930067,0.3873933,0.5366595,0.49113998,0.6329005,0.732599,0.5937568,0.40999374
0.50968754,0.45129737,0.34880453,0.5109879,0.5155941,0.2671538,0.5412171,0.6130344,0.3668322,0.6923574,0.69549537,0.24190776,0.46371028,0.5259376
0.5410673,0.42774442,0.50810087,0.49503005,0.5992557,0.52825034,0.64974666,0.65694857,0.3427281,0.57735884,0.74475354,0.21051331,0.46864393,0.27400947
0.6289762,0.8438814,0.3852241,0.41498503,0.6431329,0.77240705,0.2881169,0.4666895,0.40179157,0.5844738,0.44515806,0.39327407,0.41768727,0.6964072
0.59005606,0.6132609,0.22657944,0.58859956,0.45219317,0.7495975,0.35390216,0.17214453,0.55294526,0.45533934,0.35040027,0.46632677,0.644696,0.5255966
0.6166347,0.74149823,0.31299046,0.63292456,0.52361345,0.4945993,0.15800202,0.333963,0.8454289,0.6739744,0.21886246,0.43930987,0.71512336,0.8080745
0.27044794,0.7820672,0.5172559,0.3507331,0.66895735,0.30174837,0.4202614,0.4120833,0.558763,0.66761017,0.2263682,0.3949798,0.7452383,0.56775045
0.20664093,0.22407103,0.7734044,0.4657771,0.4935137,0.51662195,0.65581053,0.6112119,0.29270512,0.17107442,0.6620079,0.67119855,0.26629117,0.21601607
0.6844138,0.60595524,0.46165106,0.2444527,0.4508864,0.71252084,0.5631139,0.8625182,0.23584579,0.55309296,0.49168286,0.55249,0.6261388,0.4803475
0.5383502,0.74937046,0.46749312,0.43625358,0.5747129,0.7408446,0.7036145,0.5346036,0.25876805,0.6478785,0.5469805,0.47491747,0.5459557,0.46857238
0.58755696,0.19792339,0.42221993,0.58835447,0.35561594,0.72042394,0.37699234,0.64454776,0.5344519,0.45872417,0.5649363,0.75304544,0.60240346,0.47842532
0.5825708,0.78115535,0.47348037,0.34353745,0.53294706,0.20838107,0.5064968,0.37957528,0.38243848,0.38973376,0.5086949,0.30594438,0.4223144,0.40616316
0.2662198,0.27785268,0.37882632,0.6805767,0.21759908,0.6574668,0.6882142,0.5901144,0.30552265,0.39835456,0.67127556,0.8410076,0.3928632,0.21722922
0.5716288,0.5278659,0.5106101,0.54071605,0.4664574,0.5961715,0.732249,0.43958193,0.29476717,0.18544981,0.5527334,0.62086964,0.5440512,0.33365583
0.6852351,0.83891314,0.46699268,0.5926577,0.562855,0.50570405,0.5357436,0.3594752,0.64396334,0.378759,0.23954068,0.35829023,0.7406528,0.804633
0.49867672,0.29586795,0.4161465,0.58834493,0.25063413,0.550175,0.77722406,0.7669734,0.18785743,0.33636966,0.6737348,0.83036417,0.4012264,0.27800366
0.45373923,0.3183288,0.6936294,0.5945957,0.61523235,0.831823,0.7385733,0.6384082,0.40494883,0.57518303,0.6295924,0.6659719,0.33954233,0.35011664
0.6076094,0.7373415,0.28804114,0.4003444,0.5172412,0.2617582,0.31742755,0.21622427,0.64658165,0.5631053,0.4043408,0.22358397,0.726879,0.6348855
0.50875115,0.3937193,0.7612913,0.4781793,0.68232906,0.6580099,0.3193147,0.6119743,0.57429415,0.6154928,0.76504225,0.20414342,0.25064254,0.40378046
0.24573234,0.14996102,0.66748375,0.6869791,0.45343423,0.34731743,0.26307672,0.69890857,0.78566027,0.6207153,0.5723001,0.414022,0.25383756,0.4584611
0.5718392,0.27413806,0.20046113,0.5256926,0.1768105,0.5005322,0.29984444,0.45935035,0.41459087,0.3379326,0.3680296,0.7647744,0.66672885,0.6013473
0.21443036,0.14479151,0.747167,0.5490961,0.48964864,0.3939301,0.3734,0.6974399,0.5050312,0.3826978,0.7463312,0.46243456,0.15864919,0.16782811
0.65876675,0.57105494,0.4040322,0.3793837,0.5923583,0.77540886,0.6321186,0.38277036,0.29908016,0.32765642,0.45452452,0.43162635,0.636551,0.29589292
0.18510422,0.22920181,0.44700035,0.5040781,0.43326992,0.6786448,0.30709046,0.38562167,0.31950235,0.5613606,0.6031163,0.40698057,0.53652257,0.325971
0.54626083,0.89765745,0.2573923,0.25086603,0.5123286,0.23903921,0.715961,0.31706402,0.4104973,0.40960217,0.21540357,0.536289,0.8059605,0.5695777
0.6350499,0.7038516,0.47164834,0.4550442,0.48760656,0.62474793,0.30736968,0.56664264,0.4851839,0.27002975,0.20417883,0.5274246,0.58949745,0.65251726
0.22915752,0.5185995,0.5171081,0.7529628,0.4707462,0.30205676,0.3279685,0.2892194,0.7939931,0.7129407,0.3899081,0.37073246,0.49893144,0.7832683
0.43857992,0.32174283,0.44881546,0.7228694,0.38672456,0.45901683,0.28780437,0.19253525,0.9020201,0.37975538,0.25098142,0.5584301,0.5925359,0.7383766
0.28024676,0.39288193,0.74702,0.6039413,0.5226752,0.3857953,0.77521324,0.73699236,0.3683463,0.38582838,0.7659166,0.7339832,0.20431863,0.4574802
0.49389514,0.44452178,0.5564522,0.74780244,0.49420986,0.68387216,0.38829654,0.34029007,0.7729512,0.7949236,0.5650253,0.31937373,0.5491487,0.7751419
0.21527818,0.3972023,0.46565452,0.60434514,0.46512088,0.3856322,0.5966515,0.6223906,0.4981412,0.5031043,0.53709733,0.56693053,0.3753205,0.27996138
0.4744781,0.28454822,0.52018565,0.49899182,0.43748868,0.51624066,0.5541277,0.62084734,0.34704918,0.69268024,0.88514835,0.30302033,0.2693701,0.22939739
0.45091954,0.23365125,0.40006375,0.63240236,0.43419847,0.5528814,0.19536464,0.20569769,0.586463,0.5269606,0.6637858,0.34257075,0.2948252,0.42032743
0.53899145,0.47396174,0.53812784,0.36595482,0.49394947,0.51716137,0.59600973,0.7249962,0.47221807,0.7747514,0.5955095,0.32959083,0.6079555,0.5669476
0.6557143,0.59724426,0.63420457,0.37776798,0.5437,0.23336248,0.85198677,0.7440295,0.36453772,0.6214515,0.6110083,0.5327997,0.4446277,0.42120293
0.65908813,0.7587013,0.4536906,0.35649553,0.50273776,0.71837634,0.84848136,0.68807054,0.24402775,0.6081886,0.48051566,0.5324966,0.6607528,0.46733928
0.6154041,0.7163236,0.35172784,0.47162732,0.49632087,0.32631725,0.4421695,0.38169137,0.4008773,0.24754098,0.19739836,0.43287703,0.522568,0.41488576
0.3411588,0.14460859,0.72883046,0.5558312,0.49742407,0.507105,0.33903673,0.56596506,0.5506455,0.40043223,0.7142688,0.41389313,0.23227121,0.42482588
0.45989233,0.16129708,0.2247668,0.63491714,0.25178722,0.37113324,0.18922897,0.2792931,0.6224229,0.61680436,0.6561364,0.28923547,0.37005967,0.47089186
0.46087888,0.400069,0.43625364,0.5192251,0.435319,0.61349535,0.12683174,0.42985335,0.7707,0.6094656,0.31260607,0.42490804,0.66613877,0.6054416
0.5588964,0.70369613,0.553822,0.37435123,0.6075982,0.32481393,0.37486297,0.57350737,0.48183993,0.5536734,0.37548807,0.4113556,0.52780676,0.57468814
0.32618314,0.57738286,0.3857134,0.6147415,0.43661687,0.20398048,0.3605995,0.25800446,0.5589217,0.4032367,0.17359269,0.502131,0.5553473,0.54221034
0.30544057,0.56945944,0.45382154,0.48877442,0.40856335,0.3012117,0.5220809,0.3840707,0.5333808,0.58506,0.4867049,0.4818502,0.57305306,0.5516057
0.18643236,0.653718,0.6470899,0.65062004,0.5678092,0.14373593,0.4908051,0.48136446,0.7871535,0.6325627,0.25322673,0.5538007,0.47204438,0.6890906
0.41646102,0.54968345,0.7501804,0.4617936,0.70622396,0.74802005,0.16883847,0.40857401,0.5559265,0.506712,0.4014413,0.23021294,0.56509304,0.64792204
0.39697275,0.74893576,0.40351978,0.5416519,0.6587163,0.4310343,0.18759848,0.26506335,0.6908034,0.51083934,0.21706344,0.46687928,0.4274947,0.55206645
0.69164,0.5556983,0.6848382,0.3523101,0.6873829,0.37029824,0.4767249,0.6509446,0.37798786,0.38805625,0.6573983,0.29233965,0.27307191,0.3908938
0.6126054,0.305227,0.66942865,0.54074335,0.6722614,0.80170596,0.30983585,0.2662424,0.6754676,0.6213801,0.59659183,0.25526634,0.5188257,0.6127287
0.28020746,0.5757455,0.5195859,0.37194633,0.659165,0.3343186,0.6367823,0.38187385,0.5232769,0.311468,0.227798,0.793433,0.5819694,0.48520428
0.4423706,0.38163805,0.4790308,0.5462655,0.37813568,0.22451857,0.5646982,0.6378971,0.6048838,0.50294894,0.5494567,0.6693244,0.38540822,0.39493504
0.29371375,0.094371565,0.80222213,0.5097785,0.5716336,0.65945804,0.6736837,0.71931505,0.3596079,0.49829635,0.83959043,0.59721696,0.20817375,0.23740344
0.39253587,0.5263349,0.47493458,0.5046904,0.50976574,0.5068246,0.55588573,0.36275092,0.4028815,0.18394908,0.30878466,0.704718,0.4786453,0.40552425
0.6208695,0.23704216,0.3235781,0.6458838,0.25556833,0.3618656,0.6899926,0.55127263,0.63261807,0.49945104,0.56738317,0.6345191,0.54587495,0.368517
0.489604,0.6663241,0.5127535,0.4624416,0.31385723,0.22566257,0.7720845,0.6075697,0.49214494,0.40928125,0.43945456,0.7962327,0.5724083,0.5326548
0.56721735,0.2931833,0.3356133,0.4433988,0.31524387,0.4668343,0.687733,0.50501037,0.3197503,0.5885072,0.706473,0.35638872,0.77776325,0.46913734
0.67721,0.8417153,0.35877553,0.61193925,0.48902604,0.26611468,0.8448144,0.4580254,0.5476197,0.5558506,0.4656038,0.5293046,0.46273515,0.48340228
0.4040119,0.5897007,0.39181152,0.25447443,0.49646696,0.22742163,0.6628618,0.29763672,0.5287624,0.3724827,0.45321226,0.6204492,0.72205937,0.6901004
0.5611126,0.64389443,0.6675856,0.47052106,0.75025785,0.6643408,0.7400681,0.7683473,0.52448356,0.8288362,0.5427016,0.38758427,0.48784292,0.63636607
0.29366288,0.69352907,0.7237719,0.66568005,0.67061126,0.16639292,0.39805642,0.40427032,0.7886305,0.5628878,0.20096722,0.55250555,0.34541926,0.64225936
0.83673435,0.55496824,0.63926005,0.615379,0.64000285,0.87435555,0.20722568,0.45299193,0.6014309,0.49875185,0.6105015,0.25303334,0.21645282,0.6400062
0.58893305,0.8141428,0.537294,0.37388286,0.42905602,0.6378226,0.85029674,0.5382743,0.15847225,0.22398931,0.409458,0.69008315,0.68470806,0.43345636
0.62064606,0.81288594,0.1931957,0.4817562,0.4426495,0.24266721,0.5026977,0.22566287,0.6471333,0.36906266,0.15270264,0.47422677,0.74369454,0.6679728
0.57080925,0.4679352,0.36537024,0.3170454,0.36165932,0.22296195,0.55247474,0.5517762,0.2309358,0.4901343,0.72983694,0.5557358,0.5356591,0.31776226
0.80018795,0.6205182,0.54046774,0.6247689,0.45286945,0.5196752,0.65090823,0.55812097,0.60086644,0.5323223,0.51161206,0.6011231,0.51136696,0.8088364
0.5922024,0.4882628,0.3637196,0.3059059,0.51902723,0.7667605,0.3491333,0.30500376,0.23373201,0.2650957,0.4439202,0.37155,0.54364026,0.26386297
0.4600651,0.25569794,0.6265901,0.5129844,0.62461996,0.32828173,0.6994535,0.49550688,0.42784646,0.20087351,0.73678803,0.6472305,0.35232067,0.28205857
0.41009665,0.6575016,0.6846409,0.3119586,0.7430874,0.45861942,0.39941457,0.49657145,0.43396208,0.43559304,0.45179266,0.46899772,0.2985225,0.32957134
0.43756562,0.12407439,0.70466995,0.51035726,0.5308248,0.49800956,0.34014392,0.42827207,0.5758607,0.5480465,0.79917556,0.3170544,0.33740187,0.47889572
0.6078578,0.67834616,0.5485198,0.4078113,0.58555037,0.70400774,0.72208583,0.7066363,0.1030115,0.4415998,0.6277624,0.4944833,0.50035596,0.38129786
0.39979514,0.21600416,0.607212,0.6169508,0.5009608,0.39294383,0.32378846,0.48599264,0.61799747,0.54786384,0.768384,0.33150882,0.37486842,0.38650087
0.80977273,0.7256819,0.5440401,0.30179864,0.41929623,0.51759475,0.58322954,0.3678268,0.5213461,0.26322076,0.3815956,0.48459795,0.7316111,0.66363335
0.5535924,0.742998,0.5536629,0.6190386,0.60505176,0.47783035,0.7222743,0.68866587,0.77267504,0.516009,0.2212267,0.5812124,0.5244409,0.74674946
0.65026957,0.7731221,0.57381165,0.3070304,0.75198686,0.37968293,0.8757127,0.60777605,0.27705222,0.49059963,0.55863357,0.31586772,0.5154011,0.3111706
0.5865066,0.49773264,0.2574739,0.62168807,0.25501516,0.16892621,0.61185837,0.6121377,0.45208153,0.40503633,0.57851666,0.5248351,0.47190905,0.5511543
0.74192333,0.4813166,0.40377802,0.46943575,0.46539065,0.6449733,0.75485843,0.8393347,0.33539608,0.6415554,0.58771324,0.6133614,0.5958838,0.55523646
0.39630896,0.35082126,0.61394393,0.59905505,0.5775279,0.32599515,0.27120733,0.51059526,0.80473125,0.77007914,0.6075754,0.19441879,0.4371167,0.642114
0.80987823,0.6699564,0.37570637,0.2940347,0.44891992,0.47864622,0.396432,0.46321687,0.37295872,0.23163572,0.34760922,0.44243148,0.56937397,0.36201903
0.507113,0.64818394,0.7180109,0.38691908,0.72282535,0.5132669,0.65873444,0.551474,0.48555338,0.32535577,0.27799067,0.64201164,0.5901462,0.45954758
0.2830031,0.70981014,0.4097071,0.41578987,0.4805844,0.42667484,0.6191357,0.68027186,0.25957796,0.4241259,0.315852,0.7680975,0.54569316,0.38018563
0.7094675,0.6081952,0.6363291,0.32862416,0.7728332,0.7783159,0.31209642,0.7197833,0.31264138,0.4272741,0.49917278,0.4068295,0.42330572,0.3940416
0.4339643,0.7081713,0.6144294,0.532195,0.5332018,0.15682101,0.6304296,0.30733413,0.6806254,0.38354564,0.37022963,0.48833707,0.39522722,0.49130914
0.6532339,0.64542234,0.27975172,0.3278824,0.3983083,0.83364,0.48108006,0.27776304,0.27125797,0.3752,0.50988626,0.41885144,0.71546835,0.3454056
0.24347076,0.39773244,0.7204714,0.5693199,0.6154275,0.2773641,0.68361104,0.6216617,0.44220987,0.27784196,0.7247915,0.63199556,0.16156954,0.15324494
0.7693239,0.5471759,0.28185144,0.6500006,0.40823683,0.61134386,0.26199913,0.21767907,0.6992458,0.7565701,0.41674778,0.14270273,0.5502132,0.6822474
0.2330603,0.19854537,0.63932514,0.36898077,0.43716744,0.73051727,0.47995165,0.32321525,0.30314797,0.28790903,0.7263954,0.36088333,0.56973505,0.28757438
0.3150248,0.21479578,0.43379357,0.7623932,0.3643164,0.6129681,0.22326131,0.19928764,0.6023837,0.26233393,0.47376755,0.65695,0.30099535,0.46879295
0.5373368,0.86426854,0.4752534,0.4341438,0.5082761,0.2190403,0.23416,0.2730345,0.77527297,0.25297138,0.16438903,0.5154295,0.76936775,0.8049112
0.49934733,0.46144456,0.62071145,0.5808554,0.639035,0.79320645,0.47324857,0.5864409,0.39284766,0.80248123,0.76773447,0.25610626,0.40939012,0.45102203
0.5859051,0.7690728,0.4885721,0.456005,0.6279739,0.49491525,0.7388774,0.51690245,0.33935505,0.34505725,0.32533383,0.64438874,0.5872766,0.4596818
0.4301526,0.30032176,0.74087155,0.51163733,0.5011521,0.5885006,0.71360224,0.6328304,0.38733977,0.24567439,0.63849103,0.85627794,0.24175373,0.29927298
0.4010647,0.6448388,0.5375626,0.47717178,0.46874845,0.578987,0.71040535,0.44894755,0.31027275,0.2492553,0.6383325,0.6081562,0.33523855,0.24189998
0.6226127,0.1487397,0.64764714,0.44084838,0.42352268,0.7158248,0.43957478,0.65793866,0.5349523,0.5548663,0.8243026,0.6089214,0.41491628,0.37539753
0.69244856,0.685836,0.7077601,0.3239495,0.66697973,0.545612,0.63579595,0.6714954,0.3092026,0.5595863,0.57608664,0.5149158,0.41685224,0.49269536
0.42022547,0.27419403,0.59541357,0.51242065,0.32036403,0.51846546,0.5168587,0.7020568,0.6177023,0.4293764,0.42918715,0.86611396,0.6201188,0.66519237
0.6089719,0.5587167,0.28690755,0.52478194,0.48570776,0.38922888,0.4583318,0.2794371,0.6612214,0.7825777,0.45846543,0.20430791,0.71941495,0.74121344
0.47601232,0.39513215,0.65699226,0.64018667,0.4631184,0.22613868,0.44116768,0.4611123,0.87079465,0.6767918,0.34056976,0.3838776,0.56441414,0.68653566
0.22872056,0.39530942,0.6146041,0.70533526,0.46722987,0.69595265,0.1661761,0.23079613,0.54130924,0.36247662,0.36011642,0.5157785,0.29293466,0.41393623
0.58544016,0.808687,0.59043574,0.26202592,0.7789465,0.4173636,0.58843297,0.50590444,0.31192085,0.49336883,0.5368391,0.1881161,0.42726752,0.3393062
0.19276267,0.13081092,0.71723866,0.63227236,0.42212105,0.7968029,0.4602835,0.3816184,0.44930887,0.22884908,0.4447733,0.70439243,0.42051962,0.31087652
0.5478994,0.8196307,0.557719,0.27609062,0.7181668,0.44295987,0.71074295,0.49288177,0.35521954,0.5119392,0.43342057,0.529931,0.45755786,0.4570362
0.567327,0.62830245,0.59389865,0.40077943,0.57353866,0.36819503,0.87598073,0.83274686,0.3825109,0.52359957,0.5512769,0.67840827,0.50387096,0.52899826
0.27630764,0.13644381,0.6976801,0.4963029,0.58990943,0.5391467,0.36068165,0.40088168,0.5767176,0.36095652,0.65523964,0.4536157,0.37336162,0.40043408
0.54476976,0.7469901,0.4842523,0.73038435,0.5633344,0.6281668,0.4191263,0.5079075,0.76283425,0.74720573,0.33475652,0.4532938,0.49680838,0.79576993
0.50641274,0.7845335,0.4204917,0.45801193,0.6341518,0.5563512,0.37897864,0.35183036,0.53915554,0.3095637,0.14626321,0.46288195,0.6619358,0.5975709
0.65442526,0.5919553,0.26555577,0.6437596,0.5666882,0.7157906,0.18865912,0.26317468,0.7477698,0.5912671,0.2791879,0.3161624,0.5458673,0.66875505
0.58674335,0.4770532,0.19440527,0.46986043,0.25704965,0.5277965,0.31090435,0.18214218,0.460536,0.21549381,0.24405548,0.5135509,0.68377775,0.49663526
0.7246775,0.23439266,0.65348065,0.5958576,0.2944282,0.3391846,0.3355902,0.5190899,0.83349186,0.5796015,0.56855106,0.5391557,0.44613662,0.5731833
0.46103647,0.39588866,0.6835419,0.5204031,0.58330244,0.6605631,0.29678878,0.44055796,0.5715423,0.3623985,0.48165825,0.73046917,0.34812716,0.56233686
0.29491168,0.531296,0.6464674,0.5360236,0.6444435,0.4036081,0.36760354,0.60875845,0.4648461,0.43628368,0.64193124,0.35230327,0.20552182,0.2276194
0.54717207,0.2992475,0.7782345,0.44374126,0.5685526,0.34653622,0.5129125,0.71902907,0.56523347,0.6390035,0.7908164,0.41625726,0.2369945,0.41782445
0.56953967,0.30989298,0.35197183,0.48460066,0.45193562,0.29417178,0.6095472,0.40813664,0.5013732,0.6345122,0.7661879,0.36364996,0.42659286,0.34958726
0.7494211,0.6345162,0.60167325,0.3268904,0.6789941,0.7947629,0.22163406,0.33064574,0.5516227,0.59986866,0.45598263,0.29151994,0.54154456,0.7218758
0.41557446,0.41116902,0.3189635,0.59959716,0.3369292,0.26164263,0.2149745,0.40294975,0.6054503,0.7110599,0.6134131,0.20329885,0.43031502,0.46583894
0.7982604,0.58894956,0.3388413,0.45985284,0.383545,0.45207754,0.54482317,0.585057,0.44957414,0.26317406,0.3126467,0.7285352,0.6800772,0.51233375
0.5048496,0.81418234,0.5314904,0.342196,0.6978346,0.4228382,0.83254325,0.3745992,0.3859015,0.684453,0.67285764,0.23725016,0.521114,0.44802096
0.51993954,0.48022586,0.44320372,0.3890352,0.426652,0.52626157,0.63141197,0.4427377,0.22911079,0.12471211,0.5500436,0.6697849,0.29680786,0.18276651
0.5154052,0.42969367,0.39266357,0.48817542,0.39331302,0.62896913,0.22402754,0.40299496,0.38733965,0.22422573,0.3050791,0.6872538,0.43631613,0.41816902
0.44498843,0.13546792,0.72427166,0.48712176,0.5778315,0.48516777,0.7294831,0.80664384,0.25662473,0.5605786,0.8486931,0.45514745,0.21430954,0.20742466
0.39198324,0.6233256,0.5631571,0.64370584,0.6706672,0.31897858,0.7344096,0.5326866,0.48302558,0.50176007,0.5941066,0.5388249,0.22127853,0.30067456
0.65630555,0.37374178,0.43978846,0.42287874,0.5630381,0.5933738,0.85612917,0.6652384,0.33549583,0.72781205,0.7591042,0.35587588,0.5127231,0.3037308
0.5681039,0.57259786,0.4010211,0.6261194,0.48061192,0.7684083,0.56778467,0.39097437,0.5625432,0.7917468,0.617144,0.27125424,0.57680964,0.64131397
0.36417964,0.4456167,0.24836563,0.62680125,0.32274306,0.59131265,0.11149309,0.11766299,0.7788247,0.36471188,0.23298998,0.4437642,0.71934104,0.67662835
0.5387114,0.9194615,0.5186986,0.25597337,0.6988197,0.18003398,0.8755759,0.6225468,0.33427355,0.38932848,0.40315217,0.6186856,0.5930033,0.45856267
0.61128926,0.7218847,0.28612515,0.30190465,0.4327379,0.71946776,0.2992369,0.28365993,0.38963497,0.19835818,0.25280368,0.35273138,0.7226665,0.3769483
0.626805,0.7920243,0.24429312,0.35655904,0.565129,0.47266868,0.6362803,0.43658862,0.2705972,0.380274,0.2960208,0.3854713,0.7454187,0.46060556
0.41449255,0.758208,0.5651138,0.4193984,0.49600852,0.6823783,0.39873466,0.479483,0.44459608,0.2697836,0.24292603,0.7060716,0.61561835,0.57424164
0.7176503,0.75088155,0.4316634,0.3820666,0.5019914,0.3815128,0.5938617,0.38213506,0.36441812,0.22176397,0.31235865,0.47758862,0.6484139,0.41384518
0.5442334,0.52628493,0.7210796,0.46067044,0.7625444,0.6607518,0.55087185,0.5509409,0.5071434,0.6523814,0.73104644,0.22849958,0.37473586,0.4671628
0.7601595,0.41379958,0.30921498,0.6910945,0.3177713,0.65093124,0.42535064,0.5168764,0.5657641,0.740278,0.70629,0.19451803,0.4785683,0.5008569
0.4123015,0.7968591,0.42709002,0.33827162,0.49923068,0.2767083,0.31699857,0.23276931,0.4264477,0.3183954,0.34776548,0.34436476,0.5656537,0.4050908
0.423449,0.9177956,0.5126667,0.54484713,0.7551877,0.3538197,0.60950893,0.3720873,0.59342283,0.6050463,0.24520105,0.33192265,0.5219747,0.769559
0.74986565,0.6145816,0.41363487,0.33373088,0.42731798,0.7623855,0.30977732,0.3942034,0.44820055,0.2553312,0.20095985,0.54028547,0.73517954,0.5176759
0.48345754,0.49212414,0.23668419,0.48831132,0.34881374,0.44702324,0.32333866,0.2385918,0.4159007,0.4729163,0.35502583,0.3847893,0.72957957,0.5763662
0.47806174,0.78395647,0.43429577,0.27493104,0.6464125,0.5990484,0.49002096,0.28971303,0.41735563,0.43772382,0.31690937,0.64466393,0.5255437,0.42337018
0.72614485,0.49288663,0.4303799,0.52367675,0.57751197,0.8821308,0.50424576,0.41683173,0.5242491,0.71828103,0.55625796,0.2515583,0.5791844,0.5406264
0.7505289,0.5622686,0.40471095,0.33782712,0.6118462,0.37208483,0.5545628,0.48143226,0.48590538,0.74539214,0.43297708,0.17663339,0.6178473,0.5440773
0.51310754,0.089564286,0.60971034,0.7321938,0.397687,0.8244813,0.20666184,0.3881562,0.5683955,0.51255614,0.6732907,0.38698456,0.23717144,0.45462775
0.71771204,0.78256816,0.42391747,0.35873103,0.53503036,0.5512724,0.77578765,0.479845,0.31568494,0.36967862,0.22830279,0.7243037,0.73380476,0.52577555
0.5708823,0.8972088,0.5452335,0.53167564,0.5878389,0.44477206,0.58453655,0.52338165,0.55017775,0.59122515,0.2625555,0.5282093,0.5419955,0.67331004
